"time","loss","layer_0.max_depth","layer_0.min_data_in_leaf","layer_0.boosting_rounds","layer_1.input_window","layer_0.num_leaves","layer_1.min_data_in_leaf","layer_1.boosting_rounds","status","layer_1.learning_rate","layer_1.num_leaves","log","layer_0.bagging_fraction","layer_1.max_depth","layer_0.learning_rate","layer_0.input_window","error","layer_0.feature_fraction","trial"
"17.687369","0.47013242082768225","15.0","74.0","8.0","4.0","6.0","50.0","11.0","ok","0.016595053304764074","43.0","","0.8189704194415985","14.0","0.11803124560378091","2.0","","0.6120109413259732","3356"
"22.514448","0.11361927221394512","12.0","43.0","32.0","4.0","20.0","41.0","38.0","ok","0.08131209227960497","41.0","","0.8093865114558323","3.0","0.31455318478330124","2.0","","0.7319376778338117","3357"
"19.812631","0.4475561555454474","9.0","39.0","33.0","3.0","25.0","28.0","11.0","ok","0.04042775109880625","14.0","","0.1168602815524594","15.0","0.4264709436869303","2.0","","0.8988380948840407","3358"
"26.655924","0.4717652130211459","10.0","66.0","55.0","4.0","22.0","90.0","10.0","ok","0.014962572413805423","38.0","","0.9845444356261105","9.0","0.42403217172167657","2.0","","0.8228402893991671","3359"
"37.861993","0.15258778236565154","12.0","29.0","7.0","4.0","37.0","83.0","62.0","ok","0.09581263250389183","30.0","","0.15425153761458116","9.0","0.17187547697359334","3.0","","0.7558892578922589","3360"
"18.091695","0.16335122628925083","8.0","25.0","7.0","3.0","29.0","49.0","20.0","ok","0.15222734595806697","24.0","","0.6075760552379117","9.0","0.26216202865563526","2.0","","0.7191138232761936","3361"
"20.203133","0.1296119157470297","12.0","29.0","23.0","4.0","21.0","41.0","21.0","ok","0.08878577148562466","8.0","","0.2675253115664141","14.0","0.3587812847041004","2.0","","0.5812371663851439","3362"
"21.405635","0.4343054543830435","13.0","77.0","12.0","4.0","13.0","22.0","6.0","ok","0.022853733723953076","38.0","","0.7723086070152939","5.0","0.15747525193197473","3.0","","0.9392869629579143","3363"
"16.690198","0.2238679087305722","8.0","63.0","20.0","3.0","47.0","92.0","6.0","ok","0.21362744345003423","46.0","","0.38690675217375725","10.0","0.18219563435459582","1.0","","0.982635065418366","3364"
"14.577574","0.18657134419727164","11.0","73.0","20.0","3.0","10.0","31.0","19.0","ok","0.26547566357198377","49.0","","0.9751459316551635","12.0","0.32493977380227834","0.0","","0.5817691322442474","3365"
"18.17432","0.2998268292800417","13.0","61.0","40.0","4.0","46.0","88.0","7.0","ok","0.05564868530655574","29.0","","0.4188417191361389","16.0","0.2508047339539631","0.0","","0.7724201523415866","3366"
"27.950806","0.27861312373457947","14.0","21.0","46.0","4.0","44.0","30.0","8.0","ok","0.08459636430675048","25.0","","0.44962623897795506","3.0","0.13658000766276995","2.0","","0.6313340303372257","3367"
"22.292636","0.14343389583641897","15.0","52.0","6.0","3.0","10.0","59.0","65.0","ok","0.05043942277972133","33.0","","0.7619405941603775","7.0","0.375745356119333","2.0","","0.8960648247479907","3368"
"26.435245","0.311138004072918","10.0","68.0","22.0","4.0","35.0","29.0","41.0","ok","0.01645830400481024","46.0","","0.8796304613636399","16.0","0.08382058511247696","2.0","","0.9811004592972704","3369"
"18.186692","0.2482607843220178","12.0","60.0","13.0","4.0","12.0","2.0","20.0","ok","0.053271671367131894","30.0","","0.3144207681611475","5.0","0.1128403242121268","1.0","","0.950017612833286","3370"
"18.290118","0.12899702830088391","13.0","31.0","15.0","4.0","15.0","42.0","48.0","ok","0.07115314528660344","22.0","","0.99051760548842","14.0","0.1823291597640984","1.0","","0.6072793503087013","3371"
"18.80091","0.3514585212127666","9.0","29.0","29.0","4.0","43.0","99.0","7.0","ok","0.0782883292055534","13.0","","0.16071764241807024","12.0","0.3435364541532572","1.0","","0.7672472592961102","3372"
"18.403028","0.15975716832165046","12.0","52.0","46.0","4.0","47.0","89.0","17.0","ok","0.25686897855423574","28.0","","0.13947563413369168","14.0","0.11058227492979066","0.0","","0.8970395397651072","3373"
"15.585324","0.17805924972696383","15.0","73.0","14.0","5.0","26.0","3.0","31.0","ok","0.07562999704177555","35.0","","0.4642652389961103","5.0","0.10068878235045553","0.0","","0.9852167072266814","3374"
"21.48144","0.2293482684554502","11.0","26.0","14.0","4.0","24.0","63.0","56.0","ok","0.01401465920040981","20.0","","0.25931642432002916","13.0","0.23874980690452072","2.0","","0.5032007117956556","3375"
"19.294261","0.21428301499603616","12.0","52.0","22.0","3.0","18.0","2.0","7.0","ok","0.09381560338279285","40.0","","0.7099804453956143","4.0","0.08267057973759073","2.0","","0.9835550463846008","3376"
"20.909932","0.15357269194236214","13.0","62.0","23.0","4.0","35.0","77.0","11.0","ok","0.29128114236999264","31.0","","0.18824990920243664","8.0","0.18440612404176474","2.0","","0.621987284165959","3377"
"21.609197","0.1712383381946999","15.0","27.0","49.0","4.0","25.0","34.0","12.0","ok","0.19715803950404687","45.0","","0.8160727717370259","12.0","0.11467606192717994","1.0","","0.721931166469592","3378"
"21.298599","0.35617963457443996","10.0","21.0","10.0","3.0","15.0","64.0","6.0","ok","0.042113394884310866","47.0","","0.7027915073107784","6.0","0.3589449945772416","3.0","","0.942897940759928","3379"
"21.882173","0.15140171105463351","14.0","32.0","21.0","4.0","8.0","17.0","12.0","ok","0.259315469887235","7.0","","0.3288453080999423","11.0","0.08732731649891853","3.0","","0.8173159711543533","3380"
"14.879931","0.15786232714864434","11.0","46.0","36.0","4.0","7.0","15.0","66.0","ok","0.07306611746661308","6.0","","0.42658265162610487","11.0","0.10513794475796771","0.0","","0.8682275512944224","3381"
"18.186167","0.13996875530956157","14.0","51.0","10.0","4.0","16.0","85.0","68.0","ok","0.06562074687623665","9.0","","0.7177589838004474","5.0","0.19998599684619014","1.0","","0.8739155401245438","3382"
"15.283793","0.1700402294098224","14.0","28.0","11.0","4.0","6.0","13.0","28.0","ok","0.09051544433948021","42.0","","0.7793207643442844","3.0","0.17362133902727903","1.0","","0.8182042685077453","3383"
"22.73127","0.24158852529907068","13.0","76.0","65.0","4.0","16.0","77.0","19.0","ok","0.22923878825096103","38.0","","0.5465975262548903","11.0","0.3102577951007961","1.0","","0.7931721420844918","3384"
"23.718683","0.3159324024733355","11.0","58.0","28.0","4.0","22.0","85.0","45.0","ok","0.018415679554727157","34.0","","0.11378052102485742","15.0","0.298061448633822","2.0","","0.9628176443614332","3385"
"39.179296","0.15699775601685959","13.0","61.0","52.0","4.0","34.0","40.0","59.0","ok","0.049459203318387976","27.0","","0.35402652735360496","5.0","0.15607650126647138","2.0","","0.7265176740389988","3386"
"24.111453","0.22533583364737508","11.0","46.0","13.0","4.0","32.0","86.0","10.0","ok","0.1372651999456332","30.0","","0.4713437326097064","13.0","0.16619248888318666","2.0","","0.9388062287620889","3387"
"31.024661","0.2891439239722235","10.0","20.0","10.0","3.0","33.0","33.0","42.0","ok","0.012901255956269278","28.0","","0.7634891696966051","9.0","0.44360206115786516","3.0","","0.9432605555213524","3388"
"16.684303","0.17233908371350184","10.0","71.0","16.0","3.0","39.0","87.0","21.0","ok","0.08648773640059798","5.0","","0.5962966315081526","15.0","0.11541309308883795","1.0","","0.8957037341985707","3389"
"38.366044","0.31210846144589743","13.0","52.0","15.0","3.0","45.0","92.0","9.0","ok","0.045405916261521545","46.0","","0.3970966078234479","7.0","0.3283737288698083","2.0","","0.6769989338327242","3390"
"20.403074","0.11936608427935576","11.0","55.0","27.0","4.0","40.0","80.0","13.0","ok","0.24852225333194136","47.0","","0.13695471523857927","3.0","0.1384591574796935","2.0","","0.544268991887459","3391"
"44.612918","0.2941688816347891","11.0","26.0","64.0","3.0","21.0","26.0","43.0","ok","0.022140916652294763","29.0","","0.7451412067728692","10.0","0.22758713067696543","2.0","","0.5470640851176263","3392"
"17.697924","0.34502997209065667","14.0","22.0","11.0","4.0","21.0","100.0","7.0","ok","0.02964080011074975","8.0","","0.4701695914605093","6.0","0.15831375177405937","2.0","","0.878143818404673","3393"
"36.494534","0.3908892504794532","14.0","58.0","47.0","3.0","40.0","28.0","11.0","ok","0.022937310138827396","15.0","","0.4871143148507021","3.0","0.3026477443110747","2.0","","0.8562695249815326","3394"
"17.98035","0.3554132816903636","12.0","36.0","42.0","5.0","25.0","2.0","15.0","ok","0.014324566061412991","32.0","","0.961938144085447","11.0","0.15892849179966395","0.0","","0.6117739472351316","3395"
"22.092856","0.19757751685068323","15.0","39.0","7.0","4.0","31.0","87.0","56.0","ok","0.03787530233533351","47.0","","0.4233239681696289","6.0","0.3791064327880057","2.0","","0.8244612781734577","3396"
"41.105316","0.1708730754952761","11.0","38.0","29.0","4.0","48.0","49.0","48.0","ok","0.10138292440918246","28.0","","0.765018824913797","14.0","0.2057988139220861","3.0","","0.9019287690492779","3397"
"21.803391","0.25363326845656914","14.0","56.0","70.0","3.0","28.0","93.0","34.0","ok","0.028500879919777986","16.0","","0.7795994744259165","10.0","0.3129131150650566","0.0","","0.5928662826503606","3398"
"18.096229","0.12468889483572387","10.0","27.0","16.0","4.0","29.0","61.0","72.0","ok","0.029240848827787703","6.0","","0.6591225598927882","10.0","0.11588592428569146","1.0","","0.5797210142241498","3399"
"25.114581","0.18214714593234863","13.0","67.0","12.0","4.0","46.0","44.0","26.0","ok","0.08704048355305657","34.0","","0.46850322470361705","9.0","0.10748124494584328","3.0","","0.9729787819581266","3400"
"22.716244","0.2887420227137549","11.0","32.0","67.0","4.0","8.0","41.0","9.0","ok","0.08685035626227829","43.0","","0.6576977835126029","16.0","0.22087030878877276","2.0","","0.5573955954625979","3401"
"22.2037","0.33577959415738684","9.0","34.0","9.0","4.0","47.0","90.0","7.0","ok","0.09621386505237568","45.0","","0.3726440865518863","11.0","0.1604757289920184","3.0","","0.9830460328690769","3402"
"39.495375","0.5141561746994353","9.0","42.0","63.0","4.0","47.0","76.0","8.0","ok","0.0135920355331954","7.0","","0.4833103838758742","6.0","0.30841567289476596","2.0","","0.6439783056567246","3403"
"17.276504","0.44470345780775883","13.0","28.0","19.0","3.0","13.0","20.0","53.0","ok","0.010760574455364923","8.0","","0.14345302758408324","8.0","0.10697872369196484","1.0","","0.5761797575115252","3404"
"17.176395","0.15981130744168712","11.0","35.0","11.0","3.0","8.0","47.0","31.0","ok","0.21380862477859214","37.0","","0.5167030005925823","2.0","0.09124949041329801","2.0","","0.7745645082311388","3405"
"17.891235","0.42254852303830415","9.0","20.0","10.0","4.0","48.0","81.0","10.0","ok","0.019182043890106415","21.0","","0.3956550810524153","3.0","0.08797727631290818","2.0","","0.6649953139324283","3406"
"23.3107","0.37028106840966357","14.0","22.0","20.0","3.0","46.0","43.0","24.0","ok","0.022253253852482245","47.0","","0.5327055598242985","10.0","0.12797924136312339","2.0","","0.8526545523706023","3407"
"16.480186","0.36372142313115746","12.0","47.0","8.0","4.0","6.0","74.0","25.0","ok","0.03279821684651881","31.0","","0.5935511340676576","11.0","0.18044646068150333","1.0","","0.7956773761714706","3408"
"17.184438","0.15582144030786224","11.0","69.0","8.0","4.0","37.0","98.0","39.0","ok","0.08901214917995376","16.0","","0.6603016843342941","8.0","0.12507481856833857","1.0","","0.9556313737606701","3409"
"17.183528","0.15324262418407444","11.0","57.0","11.0","3.0","20.0","93.0","32.0","ok","0.10803267150096398","38.0","","0.7406686114296637","13.0","0.13376197950897192","1.0","","0.5975016148308474","3410"
"32.747521","0.14089394562134874","11.0","73.0","49.0","5.0","12.0","98.0","62.0","ok","0.22376411624261147","35.0","","0.4995169962553657","14.0","0.39066020975327165","2.0","","0.988323554216958","3411"
"18.59869","0.21802629269608828","15.0","35.0","41.0","3.0","20.0","74.0","6.0","ok","0.12186142627410941","22.0","","0.5145707114572744","15.0","0.1357573038259142","1.0","","0.838245451975616","3412"
"27.44355","0.22178831942331811","14.0","45.0","24.0","4.0","44.0","5.0","32.0","ok","0.024694381766178254","29.0","","0.2729667105118941","15.0","0.11156434513438333","3.0","","0.6846154431514411","3413"
"27.432715","0.1403240931067474","12.0","46.0","31.0","5.0","49.0","22.0","39.0","ok","0.22235661056525385","20.0","","0.8658404166154322","11.0","0.2961785432725237","1.0","","0.8060959557712114","3414"
"15.376287","0.27297390512631664","11.0","50.0","48.0","4.0","13.0","90.0","18.0","ok","0.0286667999856671","11.0","","0.7737112837962443","7.0","0.2728337854835575","0.0","","0.5574616984816386","3415"
"15.073592","0.1657812191837188","14.0","56.0","5.0","3.0","13.0","20.0","38.0","ok","0.1760084013634661","41.0","","0.2708527403829831","3.0","0.13853936746388756","1.0","","0.7424098819332018","3416"
"22.604555","0.138452840706315","13.0","58.0","11.0","3.0","30.0","72.0","66.0","ok","0.11273920585911477","23.0","","0.5616052229848012","8.0","0.3040748616467222","2.0","","0.6209841713786053","3417"
"15.184521","0.40512390105956353","12.0","26.0","7.0","4.0","36.0","83.0","9.0","ok","0.03069638604032043","13.0","","0.4257021763083376","9.0","0.09077492498974954","1.0","","0.5719918797321717","3418"
"34.746161","0.21548802681129117","10.0","53.0","15.0","4.0","33.0","48.0","32.0","ok","0.04374737122470201","38.0","","0.2701163145189997","9.0","0.08875183412610736","3.0","","0.8094521681549331","3419"
"18.087551","0.15211054409146638","13.0","62.0","7.0","4.0","8.0","48.0","13.0","ok","0.20898090862908536","20.0","","0.9207963402396707","7.0","0.13168862861209724","2.0","","0.9337722508701708","3420"
"33.157889","0.12534150729375296","12.0","73.0","66.0","4.0","12.0","96.0","55.0","ok","0.20189274033979013","9.0","","0.2652830530535012","6.0","0.21502110555484383","2.0","","0.6778279988265561","3421"
"17.689615","0.399543636836212","8.0","50.0","30.0","5.0","17.0","99.0","6.0","ok","0.041203805197462556","11.0","","0.9245985564363709","10.0","0.08834017731299655","1.0","","0.962704078981925","3422"
"25.021695","0.43745263310471566","11.0","50.0","65.0","5.0","40.0","76.0","7.0","ok","0.03178474551095709","49.0","","0.7288041087864844","7.0","0.39564551910998225","0.0","","0.8958825957847463","3423"
"18.590382","0.48892552562385666","15.0","46.0","9.0","5.0","43.0","33.0","7.0","ok","0.010931604426191484","7.0","","0.20121618874050845","14.0","0.13157423683106778","2.0","","0.8995898145540375","3424"
"15.378475","0.24374887138141235","16.0","26.0","7.0","3.0","29.0","42.0","8.0","ok","0.11165910006482145","37.0","","0.9841125775071059","8.0","0.38656015409588207","1.0","","0.6794062319115654","3425"
"21.115756","0.1717179737952018","11.0","38.0","69.0","4.0","14.0","89.0","6.0","ok","0.16415611553386114","28.0","","0.9711781708909587","2.0","0.10249165915021786","1.0","","0.5147531329536011","3426"
"19.800123","0.4374430919355296","14.0","55.0","9.0","5.0","14.0","81.0","6.0","ok","0.05577820698992666","6.0","","0.4325398749401348","7.0","0.09943345725366454","3.0","","0.5120102689794103","3427"
"23.303584","0.2568533694866377","10.0","79.0","8.0","4.0","36.0","92.0","49.0","ok","0.02371204050316731","33.0","","0.4568014933135902","7.0","0.24697908115604422","1.0","","0.8143845651817516","3428"
"36.882032","0.13309178425438886","13.0","74.0","30.0","5.0","40.0","95.0","50.0","ok","0.20108409117212805","37.0","","0.7516216184661594","12.0","0.46797828113173956","2.0","","0.7805837784635348","3429"
"21.9199","0.2913699404414178","10.0","45.0","44.0","4.0","28.0","78.0","21.0","ok","0.08873556122599585","35.0","","0.6385338983636026","6.0","0.31093518897164735","1.0","","0.9956207272578714","3430"
"39.879293","0.1144186594196633","15.0","70.0","29.0","3.0","44.0","31.0","34.0","ok","0.1382363831012042","46.0","","0.6202073844475496","4.0","0.12500276701402244","1.0","","0.6129284412154663","3431"
"16.995384","0.41859071929444275","15.0","67.0","9.0","3.0","10.0","75.0","10.0","ok","0.026634708589635382","24.0","","0.5175615219427345","11.0","0.1962549037489092","2.0","","0.8962439041686414","3432"
"23.733918","0.37698290934650464","14.0","49.0","15.0","5.0","41.0","39.0","5.0","ok","0.02045485611002202","32.0","","0.7103248997239159","10.0","0.16846609805068125","3.0","","0.8338130535049042","3433"
"19.602671","0.2127511057798388","13.0","62.0","10.0","3.0","43.0","22.0","54.0","ok","0.023361499170375326","16.0","","0.12282525750699348","11.0","0.09332192113531415","2.0","","0.899003169804441","3434"
"18.307424","0.36354161976481514","10.0","37.0","12.0","5.0","39.0","22.0","18.0","ok","0.01885082962002816","47.0","","0.6461475483592367","9.0","0.37384867282903317","1.0","","0.9947168844298486","3435"
"17.595812","0.1408898271753335","10.0","26.0","18.0","4.0","9.0","61.0","35.0","ok","0.28798955074750915","30.0","","0.9770630864873168","14.0","0.44245748225539133","1.0","","0.6756460834790847","3436"
"25.622382","0.22269535995669357","8.0","35.0","7.0","4.0","41.0","54.0","47.0","ok","0.221565076683855","36.0","","0.4711371167565067","4.0","0.17625934193599813","3.0","","0.6145137017012935","3437"
"16.397016","0.23341429806724934","13.0","39.0","6.0","3.0","10.0","84.0","7.0","ok","0.20141844808731513","26.0","","0.41535865666781957","9.0","0.13299599364170536","2.0","","0.5011240256270535","3438"
