trial,status,loss,time,log,error,activation,layer1_layers,layer1_size,layer2_layers,layer2_size,layer3_layers,layer3_size,layer4_layers,layer4_size,learning_rate,weight_decay
252,ok,0.4788,1465.013247,,,relu,3,32,2,160,1,256,2,640,0.973982500052938,3.68677651103458E-05
253,ok,0.4382,2050.434558,,,rrelu,2,48,3,128,1,192,3,768,0.65352257990183,5.473142880082E-05
254,ok,0.9,998.519051,,,relu,3,48,1,128,2,256,1,256,1.76366161922304,0.000653133546174
255,ok,0.6413,1245.082722,,,rrelu,1,48,3,64,2,256,3,384,2.06992354439987,0.00044406339579
256,ok,0.9,1328.947217,,,rrelu,1,80,2,128,3,192,1,768,2.51410798496158,0.000160808803898
257,ok,0.9,1316.799084,,,rrelu,2,80,3,128,2,128,3,384,2.96410411508734,0.001454274064423
258,ok,0.9,1322.676466,,,relu,3,32,2,160,2,320,2,384,2.33952828323055,4.40240706821229E-05
259,ok,0.5431,1388.787846,,,elu,2,32,2,128,3,320,2,384,0.761928674970768,0.000125814392304
260,ok,0.4356,1765.392658,,,relu,3,48,3,128,2,320,2,640,1.41225530504308,0.000250640689967
261,ok,0.9,1438.7949,,,elu,2,48,3,96,3,192,2,512,1.74565652821821,0.000308265573198
262,ok,0.7977,1876.453385,,,rrelu,2,64,3,128,3,256,3,512,1.51968137366353,0.001548735491502
263,ok,0.9,1600.109889,,,selu,1,32,3,64,3,192,2,768,1.96613012385554,0.000149464990095
264,ok,0.3623,1001.429872,,,relu,2,64,2,96,3,192,1,256,0.726246105279958,6.85508273758879E-05
265,ok,0.2836,1900.502946,,,elu,3,64,3,128,2,320,3,512,1.83956737818028,2.62894945333569E-05
266,ok,0.3411,876.038022,,,relu,2,32,2,96,1,128,2,384,0.294062030926208,0.000167197958935
267,ok,0.7289,1500.097348,,,elu,1,64,2,96,3,192,3,512,0.978852803086304,0.000379121252745
268,ok,0.9,1507.648869,,,selu,2,64,1,128,3,320,3,384,2.31816245966227,0.000253880605124
269,ok,0.6901,1206.174007,,,relu,3,32,2,96,2,192,3,384,0.602586973822031,0.00011369204869
270,ok,0.5092,909.744975,,,relu,2,96,1,96,1,320,1,256,1.2704022180858,0.000574822865958
271,ok,0.9,1378.680878,,,rrelu,3,48,3,160,2,256,2,256,2.73347759227915,0.000254773326844
272,ok,0.4865,1645.137351,,,rrelu,2,48,1,64,2,256,3,640,0.822424742774428,3.61698560778901E-05
273,ok,0.5016,2542.690136,,,relu,2,48,2,96,3,384,3,768,1.49135332895068,0.000119103508958
274,ok,0.9,1559.242412,,,selu,1,48,1,96,3,256,3,512,2.54539105981421,0.000145760273238
275,ok,0.9,1283.759997,,,selu,1,32,1,128,3,256,3,384,2.2935376650943,6.78948772314357E-05
276,ok,0.9,1316.872994,,,selu,3,32,2,160,3,128,2,512,1.84848395717063,0.000133184643134
277,ok,0.3616,1251.628146,,,relu,3,64,2,192,2,128,3,256,0.689513857818136,0.00023365820622
278,ok,0.9,1040.491056,,,selu,3,96,2,64,2,128,1,384,1.99239345810658,0.000125079563903
279,ok,0.5046,1534.69479,,,rrelu,2,48,2,96,2,192,3,512,1.87330705727724,0.000468322418525
280,ok,0.9,1505.110393,,,selu,1,80,2,64,1,256,3,640,1.98794145322607,6.83264249070818E-05
281,ok,0.9,914.15506,,,selu,1,32,2,96,2,192,2,256,2.75618415273999,0.001067720753538
282,ok,0.4831,1057.033466,,,selu,2,48,2,96,1,256,2,384,0.789328069985856,0.000221764136132
283,ok,0.3615,1011.962266,,,selu,1,32,2,96,3,256,1,256,0.99715110768021,4.33670694508995E-05
284,ok,0.3775,1269.61269,,,rrelu,1,48,3,160,2,192,3,256,1.48164054506386,4.63109340532571E-05
285,ok,0.3894,1160.266455,,,rrelu,2,48,2,64,2,128,2,512,0.686886438131376,0.000544997674981
286,ok,0.3866,1158.532919,,,selu,2,80,2,64,2,192,1,640,0.264843141925015,0.000283971318863
287,ok,0.4029,1279.687092,,,relu,3,64,1,128,2,384,2,256,0.821209369878005,4.2830724001201E-05
288,ok,0.3729,1113.754404,,,elu,2,48,3,64,1,320,2,384,0.944658998164893,0.000502196151931
289,ok,0.5758,1373.87988,,,rrelu,2,48,1,128,3,256,3,384,1.60472356587324,0.000556944592188
290,ok,0.4423,1135.342875,,,rrelu,1,64,2,160,1,320,1,512,1.81238016537,7.90893036920824E-05
291,ok,0.9,1454.927417,,,relu,1,80,3,128,2,320,3,384,1.46979690527168,0.001923747613675
292,ok,0.4319,897.536122,,,relu,1,80,1,96,3,192,1,256,1.39274108357881,2.60896793178414E-05
293,ok,0.4413,1810.322566,,,relu,2,64,2,160,2,256,3,640,0.713009550801456,6.75566665444936E-05
294,ok,0.9,1148.004515,,,elu,1,48,2,96,2,192,3,384,2.021129404041,4.66683047002407E-05
295,ok,0.3197,1287.165562,,,rrelu,3,48,2,160,1,320,1,512,0.7373622063534,8.15262550178047E-05
296,ok,0.4955,1014.842389,,,relu,2,32,2,96,3,256,1,256,0.853845796881811,0.000167171472298
297,ok,0.9,1432.150295,,,selu,2,32,1,128,2,320,2,640,1.45960474695457,3.54018166285184E-05
298,ok,0.9,1298.43434,,,elu,1,32,3,128,3,256,2,384,1.44103688727041,0.000449547293117
299,ok,0.9,1087.936484,,,selu,1,96,2,96,2,192,2,384,0.975845168475559,8.43751861148493E-05
300,ok,0.9,1412.121919,,,selu,2,48,1,96,2,384,3,384,1.9664070433568,0.001018268096157
301,ok,0.5194,1560.364464,,,rrelu,2,80,1,192,2,128,2,768,0.745240788176669,0.001800997303452
302,ok,0.9,1362.401846,,,selu,2,96,3,64,2,128,2,640,1.62713519216608,5.90384862315548E-05
303,ok,0.9,2913.967496,,,relu,3,32,2,64,1,192,2,512,1.13007156544601,0.000724645157229
304,ok,0.4728,1620.117249,,,relu,2,48,2,192,2,192,3,512,0.977336541736837,0.000168540527472
305,ok,0.9,1233.107499,,,elu,2,32,1,192,3,320,2,256,1.80770238171527,0.000365873594021
306,ok,0.7428,1390.632711,,,rrelu,1,96,2,96,2,128,3,512,2.20553822347529,0.000475239842802
307,ok,0.4281,867.622691,,,relu,2,32,3,96,2,128,1,384,2.00304658885778,3.21921631290939E-05
308,ok,0.9,1152.872501,,,selu,2,80,1,128,1,320,2,384,1.76013266549949,0.000142875092851
309,ok,0.9,1209.176552,,,selu,3,80,1,192,2,192,2,256,1.36371507871019,3.69660806723218E-05
310,ok,0.9,846.176418,,,relu,2,32,2,64,2,192,1,384,1.78371680483178,0.000769647174851
311,ok,0.9,1396.688055,,,elu,1,64,3,160,2,256,3,384,2.27155753767215,0.000420020035019
312,ok,0.7354,1566.762616,,,rrelu,1,48,2,96,2,192,3,640,1.58235068522575,0.000280553672624
313,ok,0.9,1127.284923,,,relu,2,64,3,96,2,256,2,256,2.03211335461628,7.27296731718109E-05
314,ok,0.6329,1647.208438,,,relu,3,32,2,192,1,192,3,640,0.686515868318954,0.000201894803222
315,ok,0.9,873.636351,,,elu,2,32,3,96,1,128,2,256,1.51853873495063,0.000856692456059
316,ok,0.9,1410.557358,,,relu,2,64,3,192,1,384,2,384,2.68073119863936,8.31240862524507E-05
317,ok,0.9,2701.758234,,,selu,1,80,1,64,2,128,3,640,2.50320733042198,0.001005929554055
318,ok,0.9,1537.635821,,,selu,2,32,3,64,3,320,1,768,1.30065167691407,0.000159729750854
319,ok,0.9,1630.905596,,,relu,2,48,1,128,2,320,3,512,2.59133343668824,0.000106390489907
320,ok,0.7348,2996.96327,,,rrelu,1,48,2,96,3,320,2,512,1.8552093854457,6.12065821747006E-05
321,ok,0.9,1245.532162,,,relu,1,48,3,192,2,256,2,256,1.77249823334334,0.00029042374377
322,ok,0.9,1668.105938,,,selu,3,96,3,96,1,384,2,512,2.52595369552068,0.000534790263753
323,ok,0.5654,1624.228963,,,relu,1,96,2,128,2,192,3,640,1.52462581269413,7.25470019687415E-05
324,ok,0.9,1512.166326,,,elu,2,96,3,96,1,384,2,512,2.3320671039499,0.000429788677066
325,ok,0.9,893.09703,,,relu,1,32,3,128,3,128,1,256,2.07797348323829,0.000256689463026
326,ok,0.4509,1052.438028,,,relu,2,32,3,96,3,128,2,384,0.358184643172607,0.000241331797002
327,ok,0.6528,1160.575859,,,relu,1,80,2,64,2,192,3,384,1.29149549407977,0.000132868756778
328,ok,0.9,954.564327,,,relu,2,48,2,96,2,256,1,256,2.53488155129936,0.000245662951658
329,ok,0.9,1365.657865,,,rrelu,3,64,3,96,2,256,1,640,2.92235193177991,0.000276113128845
330,ok,0.9,1381.218755,,,elu,2,48,1,64,3,384,2,384,2.1185886979055,2.53547967822983E-05
331,ok,0.9,1113.706326,,,selu,2,48,1,64,3,256,2,256,1.94233052092629,0.000357693128383
332,ok,0.4913,1228.453489,,,rrelu,2,48,2,192,2,192,2,384,2.31690676695112,7.92739733787962E-05
333,ok,0.9,1291.797296,,,rrelu,2,80,1,160,2,128,2,640,2.53310051841756,0.000153039158981
334,ok,0.9,1524.000297,,,relu,3,48,2,96,3,192,2,640,2.54564637642855,0.000195392933505
335,ok,0.3999,1022.644921,,,elu,1,64,2,160,2,192,2,256,0.526656832477576,0.000489480642785
336,ok,0.5469,3230.4147,,,rrelu,1,32,2,96,3,128,3,384,1.62607827394343,8.97525048162658E-05
337,ok,0.9,2278.846493,,,relu,1,96,1,160,2,192,3,768,1.72045953990781,0.00188346128629
338,ok,0.3652,887.535663,,,rrelu,1,64,1,64,3,128,2,384,0.974053847967054,0.000201106098499
339,ok,0.9,1021.947475,,,elu,1,64,2,160,1,384,1,384,2.64182827317428,3.19798641774283E-05
340,ok,0.9,795.40057,,,relu,1,48,2,64,3,128,1,384,2.10995095166259,0.000811602766638
341,ok,0.4905,1560.454256,,,rrelu,2,48,1,160,3,320,1,640,1.88986123075399,4.38488025845188E-05
342,ok,0.9,1425.642411,,,selu,1,96,2,160,2,320,1,640,1.50010462928554,0.000522937747272
343,ok,0.5125,1068.423599,,,rrelu,1,96,2,96,2,256,2,256,0.646003425785331,0.00013108935324
344,ok,0.9,1075.953165,,,selu,2,80,2,192,1,256,1,256,1.99763076395905,0.000643820325686
345,ok,0.9,1648.47521,,,selu,3,48,3,128,1,320,2,640,1.0727193923957,0.000470819169364
346,ok,0.4783,1684.970427,,,rrelu,2,64,2,64,3,192,3,640,1.89954062065457,4.41199793898827E-05
347,ok,0.9,1128.680637,,,relu,2,80,2,128,1,256,2,384,1.10407495383183,0.000497988717997
348,ok,0.9,1273.173571,,,relu,2,32,2,128,2,256,3,384,1.84313191082615,0.000227077086665
349,ok,0.4823,1754.456798,,,rrelu,2,48,2,96,3,192,2,768,1.22296336452713,6.16875091849564E-05
350,ok,0.4236,1564.781691,,,selu,3,48,2,96,2,256,2,640,0.313157225587162,0.000447444369627
351,ok,0.4207,1081.414477,,,relu,1,48,2,128,2,192,2,384,0.913921861704303,0.000343350987423
352,ok,0.9,2304.709491,,,elu,2,48,3,96,1,256,3,256,2.77427038944838,0.000142578027712
353,ok,0.9,992.006228,,,selu,2,48,1,128,1,256,1,512,2.85087283148829,0.000584909395445
354,ok,0.4409,1724.732429,,,rrelu,2,64,2,160,2,192,2,768,0.435064803345222,0.000106885384789
355,ok,0.9,1163.816898,,,rrelu,1,64,2,64,3,256,3,256,2.9781409735917,0.001914646796283
356,ok,0.9,1639.002761,,,elu,2,32,2,64,2,384,3,512,2.29478943488965,0.000125976134441
357,ok,0.9,1478.883566,,,selu,3,64,2,64,3,256,3,384,2.69883785338155,3.87277991201993E-05
358,ok,0.9,966.717571,,,selu,2,32,1,96,2,192,2,384,2.08022538519349,0.000742656250205
359,ok,0.41,996.607854,,,rrelu,1,32,2,160,2,128,2,384,0.652018188193277,0.001483341633797
360,ok,0.9,980.545889,,,relu,2,48,3,96,2,128,2,256,2.4356442900319,4.35384328865518E-05
361,ok,0.4466,1361.039455,,,rrelu,2,80,3,96,2,256,1,640,1.90130308112285,0.000482969385229
362,ok,0.9,1499.425279,,,elu,1,96,3,64,2,384,2,512,1.97745722364873,0.001089942311159
363,ok,0.7182,1253.631328,,,relu,1,32,2,96,2,256,2,512,0.225622475969171,2.36927192161626E-05
364,ok,0.563,1344.49922,,,rrelu,2,80,1,64,1,320,2,640,2.52694171083256,0.000604963812918
365,ok,0.9,1193.635017,,,selu,2,32,2,128,1,128,2,640,1.53832779570033,7.12933944237492E-05
366,ok,0.9,952.545864,,,selu,2,80,2,64,3,128,1,384,2.76509950449142,9.85341136252704E-05
367,ok,0.4001,1191.420855,,,elu,1,48,2,160,2,256,2,384,1.23517969082979,7.98365372766825E-05
368,ok,0.3054,943.911897,,,relu,1,32,3,128,1,320,1,256,0.353097358893288,6.57884711995418E-05
369,ok,0.489,1426.171873,,,selu,1,96,3,128,2,192,2,512,0.215305581607525,0.000222124761392
370,ok,0.5543,2181.023456,,,elu,2,64,2,128,3,320,3,640,0.231557170549709,8.80191047867733E-05
371,ok,0.4265,1842.121853,,,elu,2,48,2,96,2,128,3,768,0.433223585409341,3.25633401680864E-05
372,ok,0.4793,1178.84891,,,rrelu,1,80,2,128,2,256,2,384,0.366761767289754,0.000407611373014
373,ok,0.4439,1002.246425,,,rrelu,1,80,2,64,1,128,3,384,0.9258870334768,2.71175005681659E-05
374,ok,0.9,1064.415208,,,selu,2,32,1,160,1,192,3,384,2.40421562751574,0.000116947726989
375,ok,0.392,862.27828,,,rrelu,1,32,3,96,2,128,1,384,1.16217731336043,0.001002195581252
376,ok,0.9,1311.518918,,,elu,3,48,1,96,3,192,1,768,2.37658513555025,3.71146545489194E-05
377,ok,0.4421,1085.244936,,,rrelu,1,48,2,128,2,192,2,384,0.410373512501249,4.47259404134483E-05
378,ok,0.4937,1301.163343,,,rrelu,1,64,2,128,3,192,3,384,0.554045729792185,0.001896366466507
379,ok,0.402,1342.026359,,,rrelu,3,64,2,96,3,128,2,512,1.36229524041225,0.000217597905128
380,ok,0.4792,1987.565349,,,rrelu,3,80,3,128,1,320,2,768,0.54798613368435,0.000393254288909
381,ok,0.9,1165.657018,,,elu,2,48,3,64,2,256,2,384,2.04549638264087,0.000238431263238
382,ok,0.9,1495.990574,,,relu,2,48,1,64,2,192,2,768,1.82817082489676,0.000242727932356
383,ok,0.9,1221.17561,,,elu,2,32,3,96,2,320,2,384,2.31808855908666,4.41723200726129E-05
384,ok,0.9,2207.1543,,,selu,1,64,3,128,3,128,1,512,2.15372948962899,0.000224841191207
385,ok,0.9,1088.330758,,,relu,1,64,1,96,3,320,1,384,2.35647115236475,0.001551142289827
386,ok,0.4745,1666.250792,,,rrelu,2,48,3,96,1,256,3,640,0.251010065053411,0.000698519534809
387,ok,0.9,1408.968274,,,selu,2,64,3,128,3,320,1,384,2.11670915057751,0.000579632330623
388,ok,0.9,1221.999467,,,selu,2,80,2,96,2,128,3,384,1.76837318877899,0.000358276267924
389,ok,0.9,1383.999131,,,selu,2,80,2,128,2,320,2,384,1.56737989233699,0.000547544637372
390,ok,0.9,1031.26609,,,relu,1,64,2,96,2,128,3,384,2.48728353847496,5.35454188260527E-05
391,ok,0.3506,1200.812674,,,selu,2,48,1,160,3,128,3,384,0.442077506565394,0.00053810409295
392,ok,0.4253,900.064556,,,rrelu,1,64,2,96,2,192,1,384,1.61689710071354,4.54645258469481E-05
393,ok,0.9,1501.708331,,,rrelu,2,48,3,128,3,384,1,384,2.6887611365021,0.000118852845665
394,ok,0.4637,1280.560596,,,relu,3,80,2,128,2,192,2,384,0.723219305077229,2.77293024311539E-05
395,ok,0.73,1207.240869,,,relu,2,32,1,64,2,256,2,512,0.763601985910288,9.55065422435712E-05
396,ok,0.9,1323.107783,,,selu,1,80,2,128,3,128,2,640,2.62143213048334,0.000180374462962
397,ok,0.9,1146.292626,,,selu,2,48,1,128,2,128,2,512,2.14132002333955,0.00046676607854
398,ok,0.9,1302.543066,,,relu,2,48,3,128,1,128,2,640,2.18721311922289,0.00011915230328
399,ok,0.3996,984.966827,,,rrelu,2,32,2,128,1,128,3,256,0.691721206359721,0.001366899119595
400,ok,0.377,1239.539785,,,elu,3,48,3,64,2,320,2,256,0.506644367421626,0.00052584654173
401,ok,0.9,1350.426243,,,elu,2,64,3,64,2,320,3,384,2.46246252952607,0.000493184140755
402,ok,0.9,904.755119,,,rrelu,1,64,3,64,1,128,3,256,2.28116849608906,0.001592961185063
403,ok,0.4752,1461.082322,,,relu,3,96,1,64,2,320,1,640,0.421543113622213,2.22481166190289E-05
404,ok,0.4104,1454.027629,,,relu,3,48,3,64,2,320,3,384,0.528433713888721,0.000427708171728
405,ok,0.4136,1346.277981,,,elu,2,48,3,192,2,128,1,768,0.276545848747095,0.000163522765206
406,ok,0.7204,1829.601154,,,elu,1,48,2,64,3,320,2,768,1.00477922280533,0.000109054012992
407,ok,0.5493,1357.038419,,,rrelu,2,64,1,128,1,384,1,768,1.67640905379763,9.57621123396586E-05
408,ok,0.9,1069.274464,,,elu,2,64,1,192,2,192,2,384,2.26537471501746,5.79485735212323E-05
409,ok,0.3731,1133.654721,,,relu,2,48,2,64,1,384,2,384,0.236677914242084,0.000363808302807
410,ok,0.9,1222.241513,,,elu,3,80,3,192,2,128,1,256,2.04785532798479,0.000643468970869
411,ok,0.471,1604.135997,,,elu,3,32,2,160,3,320,3,384,1.02009070084983,0.000240754310164
412,ok,0.9,972.845078,,,selu,3,64,1,96,2,128,2,256,2.86772217441946,0.001532300185347
413,ok,0.9,1845.850351,,,relu,3,64,2,192,2,384,2,640,2.00447190586922,0.000228859260668
414,ok,0.4508,1451.633398,,,relu,3,32,3,128,2,320,1,640,0.291216862013931,3.59268975236446E-05
415,ok,0.4896,1406.10779,,,relu,2,80,3,96,1,192,2,640,1.31301026391205,5.61173279909567E-05
416,ok,0.9,1348.252814,,,elu,1,48,3,96,3,192,2,512,2.44630350863404,0.00083962788578
417,ok,0.9,1072.729794,,,rrelu,2,48,2,96,1,256,3,256,2.72596641311319,0.000598362068542
418,ok,0.4829,1471.024386,,,elu,2,48,3,96,1,384,2,512,1.52316759475073,3.58604993995334E-05
419,ok,0.3222,999.806244,,,rrelu,3,64,2,64,2,128,2,256,1.37022536265467,7.38010433908101E-05
420,ok,0.9,1213.640882,,,selu,2,48,3,96,3,192,2,256,2.08591552618171,2.1444191183701E-05
421,ok,0.9,1336.477904,,,selu,2,64,2,96,3,192,1,768,2.12291542139215,2.2043388879697E-05
422,ok,0.9,1311.229526,,,selu,2,80,2,160,1,192,3,384,2.44629392254304,0.000133495071366
423,ok,0.681,1572.799205,,,relu,2,32,2,128,3,320,2,512,1.40968946156673,0.000390965069135
424,ok,0.9,1287.923264,,,elu,3,96,1,96,3,320,1,256,1.57312804820451,0.001446736020865
425,ok,0.9,1052.817592,,,rrelu,3,80,2,128,2,128,1,384,2.66448159243884,2.46001739600476E-05
426,ok,0.4963,1670.172189,,,rrelu,2,64,2,96,3,320,1,768,1.20417439783327,0.000534592180263
427,ok,0.9,1128.855571,,,relu,2,48,1,160,2,256,1,512,1.54152235255588,0.001031326574626
428,ok,0.9,922.924404,,,relu,2,32,3,96,2,128,2,256,2.95844614632492,2.98281155012133E-05
429,ok,0.2906,965.201349,,,selu,3,64,1,96,2,128,2,256,0.247878346927225,0.000114749553009
430,ok,0.9,1343.216578,,,selu,2,32,2,160,3,256,2,384,2.20018698458262,0.000696629767628
431,ok,0.9,1740.969997,,,elu,2,64,2,64,2,320,3,640,2.08963898607302,0.000159219569238
432,ok,0.5627,941.774012,,,elu,2,32,1,96,2,256,2,256,1.1615711910395,0.001459036221161
433,ok,0.9,990.267562,,,relu,1,32,3,128,2,256,1,256,2.77368087985622,2.31417462480575E-05
434,ok,0.4313,1008.434765,,,relu,3,80,1,96,1,192,2,256,0.838244435771036,0.001464666984357
435,ok,0.9,987.20656,,,selu,2,80,1,64,1,320,2,256,1.36442816807015,0.000452783795626
436,ok,0.7282,1885.158407,,,rrelu,1,48,3,64,2,384,2,768,0.969464278343551,5.2615297860638E-05
437,ok,0.3142,1171.104084,,,relu,2,48,3,160,1,320,1,384,0.812879176652752,2.57963177553352E-05
438,ok,0.9,1419.798596,,,selu,3,80,2,96,1,256,2,512,1.4339163592795,0.000195487551523
439,ok,0.9,1371.23367,,,selu,2,80,3,64,2,192,2,512,2.46497386178559,0.000440049326648
440,ok,0.3979,909.644671,,,elu,2,32,2,96,2,256,1,256,0.924528481992945,0.000235045544999
441,ok,0.3853,1192.556204,,,selu,1,64,3,128,2,256,2,256,0.344951626338756,0.00022924740268
442,ok,0.3084,1065.833754,,,elu,2,64,2,160,2,256,1,256,0.615590715996727,2.28161104622922E-05
443,ok,0.7888,1377.201783,,,elu,2,32,1,160,2,320,2,512,1.53103555900626,5.10477005617801E-05
444,ok,0.5206,1328.714338,,,elu,2,80,1,64,2,192,2,640,1.01519588935769,0.001059660496586
445,ok,0.6859,1221.403946,,,elu,1,96,2,96,1,320,3,384,0.928578237193483,0.000213514026009
446,ok,0.9,939.189308,,,selu,1,48,2,96,3,128,1,384,1.67889421576178,0.001383231561292
447,ok,0.4606,938.174176,,,relu,1,32,2,64,2,192,2,384,1.28313112207325,2.14318356687213E-05
448,ok,0.9,1144.301505,,,elu,1,80,1,128,2,128,2,640,2.37463963237335,0.001541058614012
449,ok,0.9,1242.071845,,,selu,2,80,1,160,3,192,2,384,2.3680705913862,8.52139304305858E-05
450,ok,0.4623,1016.161073,,,elu,2,32,1,128,2,128,3,384,0.515552217346663,8.5822885400761E-05
451,ok,0.9,1217.575851,,,selu,1,64,3,160,2,256,2,256,1.75300017289687,0.000124912304421
452,ok,0.3096,969.269148,,,selu,2,48,2,64,3,128,2,256,1.01364567541549,8.26388187380785E-05
453,ok,0.3738,848.070837,,,relu,1,48,1,128,2,256,1,256,0.547506294976398,0.000679895338673
454,ok,0.8402,1268.356297,,,elu,2,32,1,96,3,320,2,384,0.665166034066336,8.52197301139678E-05
455,ok,0.2633,987.98252,,,selu,1,80,3,96,2,128,2,256,0.681562980745985,3.88365662421107E-05
456,ok,0.2904,1121.020759,,,elu,2,48,3,160,3,128,1,384,0.816235275521439,4.0157371529006E-05
457,ok,0.5098,1188.8952,,,elu,3,64,2,128,1,192,1,512,0.601439051966563,0.001956505937725
458,ok,0.3183,1105.937398,,,selu,2,32,2,128,3,192,1,256,0.435981622296549,0.000192165201618
459,ok,0.3557,1180.762576,,,selu,3,32,1,160,2,192,2,384,0.840552818228917,3.90076181025586E-05
460,ok,0.5511,1261.375962,,,rrelu,2,32,2,160,3,192,2,256,0.659157762203496,0.000427320683423
461,ok,0.9,1217.349227,,,selu,1,32,3,96,2,256,2,384,2.58508492213988,8.46947964763314E-05
462,ok,0.3239,1126.256686,,,relu,3,32,2,128,1,192,2,384,1.12268880799937,6.3328881397776E-05
463,ok,0.9,769.885049,,,elu,1,64,2,64,1,192,1,256,2.85333124280364,0.000104573523242
464,ok,0.9,913.998205,,,relu,2,48,1,96,1,192,2,384,1.77280616653127,0.000134270981895
465,ok,0.9,931.061599,,,rrelu,2,96,2,128,1,192,1,256,2.69345920776579,0.000974374071492
466,ok,0.4542,949.059708,,,relu,1,96,2,96,2,128,2,384,0.248868526939837,0.000301750369457
467,ok,0.3011,966.504078,,,selu,3,80,1,64,1,192,1,384,0.462174025112454,0.000287950291491
468,ok,0.414,973.931596,,,selu,1,32,2,64,2,192,1,640,0.236013820825287,0.00010218554688
469,ok,0.478,994.75214,,,rrelu,1,32,2,96,2,192,2,384,1.8581683413412,0.000454418307186
470,ok,0.9,1032.72571,,,selu,1,32,2,96,1,192,3,384,2.8318776675065,0.000267678017688
471,ok,0.4984,1040.094109,,,rrelu,2,64,2,96,1,256,1,512,1.66374699783789,6.12403912343691E-05
472,ok,0.3303,1047.097657,,,elu,2,48,1,160,2,320,1,256,1.08285582829225,6.85346253898524E-05
473,ok,0.9,1049.165844,,,rrelu,2,64,2,64,2,192,2,384,2.62537891475688,0.000259282219978
474,ok,0.4106,1082.305608,,,relu,1,32,3,160,1,192,2,384,0.804767333492652,0.00023155504806
475,ok,0.9,1084.990325,,,rrelu,1,64,3,128,2,128,3,256,2.43500389346351,2.09407214876842E-05
476,ok,0.9,1091.084941,,,selu,3,48,2,64,2,192,2,256,1.39583321906641,0.0009334583875
477,ok,0.9,1108.020828,,,rrelu,3,80,1,64,1,128,1,768,2.90404422895939,0.000288125814397
478,ok,0.7,1129.570575,,,elu,2,32,1,128,2,128,2,640,1.50341543119489,0.000158639036218
479,ok,0.5447,1132.994585,,,relu,1,48,2,128,2,256,2,384,1.86419832921589,4.43067581360305E-05
480,ok,0.5189,1142.948648,,,selu,1,32,2,192,2,192,2,384,0.820363040860814,0.000273076820246
481,ok,0.9,1161.034449,,,selu,3,64,2,64,2,192,2,384,1.38818983995547,0.000898793013281
482,ok,0.378,1206.34625,,,selu,2,48,2,96,2,128,2,512,0.284699193749062,2.54193038099557E-05
483,ok,0.9,1211.237008,,,relu,1,48,2,96,3,128,2,640,2.63725191239932,0.000217108029127
484,ok,0.3338,1233.634513,,,rrelu,2,64,3,160,2,128,1,640,0.712122267230186,0.000627512733872
485,ok,0.9,1244.187465,,,relu,3,48,2,160,3,256,1,256,1.49800067436088,0.001711970705489
486,ok,0.9,1242.382888,,,elu,1,80,3,160,3,192,2,256,2.32044208027054,0.000730307822197
487,ok,0.4032,1264.878212,,,rrelu,3,48,2,96,2,320,2,256,0.622047814337442,0.000684577797015
488,ok,0.9,1290.952816,,,rrelu,3,32,3,128,2,128,2,512,2.96458531227979,9.24292496291685E-05
489,ok,0.4297,1310.827405,,,relu,2,48,2,64,2,256,2,512,0.302721651794849,0.00019197579233
490,ok,0.9,1331.334247,,,relu,3,48,3,128,1,128,2,512,1.99058857901053,0.000376782817219
491,ok,0.3639,1337.408486,,,rrelu,3,48,2,96,2,192,3,384,1.30641460947341,4.02492847076172E-05
492,ok,0.9,1360.446825,,,relu,1,80,2,96,2,128,3,512,2.92117307669545,0.000962088226073
493,ok,0.4945,1395.960975,,,elu,1,64,2,160,3,256,3,384,0.994982956199419,0.000308305050793
494,ok,0.9,1463.081623,,,relu,2,80,2,96,2,384,1,640,2.5744513045578,0.000697944390706
495,ok,0.4769,1514.330611,,,rrelu,2,80,1,160,3,320,2,384,0.507140620710776,0.000674005104978
496,ok,0.9,1527.075329,,,elu,2,64,3,160,1,320,2,512,1.41787747156807,0.001809835572091
497,ok,0.5081,1580.647066,,,rrelu,3,32,3,128,3,256,1,768,0.179056388510793,5.28823638257982E-05
498,ok,0.9,1634.764399,,,selu,2,64,1,96,2,320,3,512,1.92393181937541,0.000141378571697
499,ok,0.432,1666.003001,,,elu,2,96,2,192,2,320,1,768,1.77927486219349,4.93707050401383E-05
500,ok,0.2676,717.082007,,,elu,3,32,2,64,1,128,1,256,1.62140115231115,0.000226219472764
